X,Y,ID,NOMBRE,MUNICIPIO,PROVINCIA,ALTURA,LATITUD,LONGITUD
-2.336944444444444,43.051666666666669,1037X,Legazpia,Legazpi,Gipuzkoa,460,43 03 06,-02 20 13
-2.317777777777778,43.08,1037Y,Zumarraga,Urretxu,Gipuzkoa,420,43 04 48,-02 19 04
-2.267222222222222,43.1725,1038X,Azpeitia,Azpeitia,Gipuzkoa,180,43 10 21,-02 16 02
-2.251111111111111,43.30222222222222,1041A,Zumaia,Zumaia,Gipuzkoa,28,43 18 08,-02 15 04
-2.465555555555556,43.025,1048X,Aretxabaleta,Aretxabaleta,Gipuzkoa,308,43 01 30,-02 27 56
-2.495833333333334,43.138333333333335,1049N,Elgeta,Elgeta,Gipuzkoa,470,43 08 18,-02 29 45
-2.413333333333333,43.209444444444443,1050J,Elgoibar,Elgoibar,Gipuzkoa,120,43 12 34,-02 24 48
-2.397222222222222,43.31722222222222,1052A,Mutriku,Mutriku,Gipuzkoa,150,43 19 02,-02 23 50
2.805,41.676944444444445,0281Y,Blanes,Blanes,Girona,45,41 40 37,02 48 18
3.030833333333333,41.80777777777778,0284X,"Castell, Platja d'Aro",Castell-Platja d'Aro,Girona,14,41 48 28,03 01 51
2.364444444444445,42.258333333333333,0312X,Sant Pau de Segúries,Sant Pau de Segúries,Girona,863,42 15 30,02 21 52
2.102777777777778,42.316944444444445,0320I,Planoles,Planoles,Girona,1149,42 19 01,02 06 10
2.196111111111111,42.191388888888888,0324A,Ripoll,Ripoll,Girona,671,42 11 29,02 11 46
2.551111111111111,42.052777777777777,0360X,Les Planes d?Hostoles,"Planes d'Hostoles, Les",Girona,322,42 03 10,02 33 04
2.513333333333333,41.880833333333335,0363X,Sant Hilari,Sant Hilari Sacalm,Girona,810,41 52 51,02 30 48
2.763333333333333,41.911666666666669,367,Girona Aeropuerto,Vilobí d'Onyar,Girona,143,41 54 42,02 45 48
2.819444444444445,41.972222222222221,0370E,Girona,Girona,Girona,79,41 58 20,02 49 10
3.201388888888889,42.053888888888892,0385X,L?Estartit,Torroella de Montgrí,Girona,1,42 03 14,03 12 05
2.471944444444444,42.210555555555558,0394X,La Vall de Bianya,"Vall de Bianya, La",Girona,350,42 12 38,02 28 19
3.093055555555555,42.224722222222219,0411X,Castello d?Empuries,Castelló d'Empúries,Girona,4,42 13 29,03 05 35
3.006111111111111,42.39,0421X,Espolla,Espolla,Girona,94,42 23 24,03 00 22
2.960277777777778,42.259166666666665,0429X,Figueres,Figueres,Girona,47,42 15 33,02 57 37
1.939444444444444,42.3325,9585,La Molina,Alp,Girona,1703,42 19 57,01 56 22
-2.735,37.505833333333335,5047E,Baza,Baza,Granada,785,37 30 21,-02 44 06
-3.595277777777778,37.19,5515X,Granada-Cartuja,Granada,Granada,780,37 11 24,-03 35 43
-3.789444444444444,37.189722222222223,5530E,Granada Aeropuerto,Chauchina,Granada,567,37 11 23,-03 47 22
-4.152777777777778,37.161388888888887,5582A,Loja,Loja,Granada,585,37 09 41,-04 09 10
-3.4925,36.923055555555557,6258X,Lanjarón,Lanjarón,Granada,708,36 55 23,-03 29 33
-3.578611111111111,36.748333333333335,6267X,Salobreña,Salobreña,Granada,20,36 44 54,-03 34 43
-3.528888888888889,36.724166666666669,6268X,Motril,Motril,Granada,12,36 43 27,-03 31 44
-3.38,36.734166666666667,6272X,Castell del Ferro,Gualchos,Granada,235,36 44 03,-03 22 48
-3.071944444444445,37.001944444444447,6281X,Válor,Válor,Granada,950,37 00 07,-03 04 19
-1.878888888888889,40.841666666666669,3013,Molina de Aragón,Molina de Aragón,Guadalajara,1056,40 50 30,-01 52 44
-2.200555555555555,40.762777777777778,3021Y,Zaorejas,Zaorejas,Guadalajara,1230,40 45 46,-02 12 02
-2.953055555555555,40.407777777777781,3085Y,Pastrana,Pastrana,Guadalajara,920,40 24 28,-02 57 11
-3.301944444444445,41.003611111111113,3103,Retiendas,Retiendas,Guadalajara,910,41 00 13,-03 18 07
-2.618055555555555,41.086388888888891,3130C,Sigüenza,Sigüenza,Guadalajara,1005,41 05 11,-02 37 05
-2.76,40.985,3140Y,Mandayona,Mandayona,Guadalajara,990,40 59 06,-02 45 36
-3.15,40.630277777777778,3168D,Guadalajara,Guadalajara,Guadalajara,721,40 37 49,-03 09 00
-2.874166666666667,40.765277777777776,3209Y,Brihuega,Brihuega,Guadalajara,955,40 45 55,-02 52 27
-1.568333333333333,40.778611111111111,9377Y,El Pedregal,"Pedregal, El",Guadalajara,1185,40 46 43,-01 34 06
-6.976388888888889,37.981388888888887,4527X,Aroche,Aroche,Huelva,260,37 58 53,-06 58 35
-7.52,37.55361111111111,4541X,El Granado,"Granado, El",Huelva,60,37 33 13,-07 31 12
-7.395,37.194722222222225,4549Y,Ayamonte,Ayamonte,Huelva,2,37 11 41,-07 23 42
-7.083611111111111,37.218333333333334,4554X,Cartaya,Cartaya,Huelva,15,37 13 06,-07 05 01
-6.675,37.868611111111115,4560Y,Alajar,Alájar,Huelva,572,37 52 07,-06 40 30
-6.751944444444445,37.57138888888889,4575X,Valverde del Camino,Valverde del Camino,Huelva,273,37 34 17,-06 45 07
-6.942222222222222,37.731388888888887,4584X,El Cerro de Andévalo,"Cerro de Andévalo, El",Huelva,270,37 43 53,-06 56 32
-7.119444444444444,37.597777777777779,4589X,Alosno,Alosno,Huelva,276,37 35 52,-07 07 10
-6.63,37.67722222222222,4608X,El Campillo,"Campillo, El",Huelva,415,37 40 38,-06 37 48
-6.636666666666667,37.450833333333335,4622X,Villarrasa,Villarrasa,Huelva,145,37 27 03,-06 38 12
-6.909722222222222,37.28,4642E,"Huelva, Ronda Este",Huelva,Huelva,19,37 16 48,-06 54 35
-6.322222222222222,37.973611111111111,5769X,Cala,Cala,Huelva,618,37 58 25,-06 19 20
-6.443611111111111,36.988888888888887,5858X,Almonte,Almonte,Huelva,5,36 59 20,-06 26 37
-6.7375,37.101666666666667,5860E,"Moguer, El Arenosillo",Moguer,Huelva,41,37 06 06,-06 44 15
-0.516666666666667,42.746111111111112,9198A,Canfranc,Canfranc,Huesca,1160,42 44 46,-00 31 00
-0.546944444444444,42.578888888888891,9201K,Jaca,Jaca,Huesca,823,42 34 44,-00 32 49
-0.750555555555556,42.740555555555552,9207,"Valle de Hecho, Hecho",Valle de Hecho,Huesca,860,42 44 26,-00 45 02
-0.673055555555556,42.708888888888886,9208E,Aragüés del Puerto,Aragüés del Puerto,Huesca,1040,42 42 32,-00 40 23
-0.817222222222222,42.514166666666668,9211F,Bailo,Bailo,Huesca,722,42 30 51,-00 49 02
-0.355555555555556,42.512777777777778,9460X,Sabiñánigo,Sabiñánigo,Huesca,775,42 30 46,-00 21 20
-0.585833333333333,42.029444444444444,9491X,Almudévar,Almudévar,Huesca,390,42 01 46,-00 35 09
0.746944444444445,42.31861111111111,9751,Sopeira,Sopeira,Huesca,760,42 19 07,00 44 49
0.48,42.1125,9756X,Benabarre,Benabarre,Huesca,765,42 06 45,00 28 48
0.224722222222222,42.63,9784P,Bielsa,Bielsa,Huesca,990,42 37 48,00 13 29
0.138055555555556,42.421666666666667,9808X,Ainsa,Aínsa-Sobrarbe,Huesca,610,42 25 18,00 08 17
-0.111666666666667,42.626666666666665,9814A,Torla,Torla,Huesca,1020,42 37 36,-00 06 42
0.434166666666667,42.476944444444442,9843A,Seira,Seira,Huesca,825,42 28 37,00 26 03
0.466111111111111,42.201388888888886,9855E,Capella,Capella,Huesca,600,42 12 05,00 27 58
0.140555555555556,42.021388888888886,9866C,Barbastro,Barbastro,Huesca,305,42 01 17,00 08 26
-0.160833333333333,41.799166666666665,9894X,Sariñena,Sariñena,Huesca,300,41 47 57,-00 09 39
-0.326388888888889,42.083333333333336,9898,Huesca Aeropuerto,Alcalá del Obispo,Huesca,541,42 05 00,-00 19 35
-0.395,42.138888888888886,9901X,Huesca,Huesca,Huesca,463,42 08 20,-00 23 42
-0.333055555555556,41.773888888888891,9908X,Lanaja,Lanaja,Huesca,380,41 46 26,-00 19 59
0.187777777777778,41.619444444444447,9911X,Ballobar,Ballobar,Huesca,178,41 37 10,00 11 16
0.376944444444444,41.780833333333334,9918X,Tamarite de Litera,Tamarite de Litera,Huesca,218,41 46 51,00 22 37
0.355555555555556,41.524722222222223,9924X,Fraga,Fraga,Huesca,170,41 31 29,00 21 20
2.885833333333333,39.823333333333331,B013X,"Escorca, Lluc",Escorca,Illes Balears,490,39 49 24,02 53 09
2.512777777777778,39.689166666666665,B087X,Banyalbufar,Banyalbufar,Illes Balears,60,39 41 21,02 30 46
2.466388888888889,39.551388888888887,B158X,"Calvià, Son Vic Nou",Calvià,Illes Balears,50,39 33 05,02 27 59
2.625277777777778,39.553333333333335,B228,"Palma de Mallorca, Puerto",Palma,Illes Balears,3,39 33 12,02 37 31
2.643611111111111,39.642222222222223,B236C,"Palma de Mallorca, Universidad",Palma,Illes Balears,95,39 38 32,02 38 37
2.713055555555556,39.735,B248,"Sierra de Alfabia, Bunyola",Bunyola,Illes Balears,1030,39 44 06,02 42 47
2.736666666666667,39.560833333333335,B278,"Palma de Mallorca, Aeropuerto",Palma,Illes Balears,8,39 33 39,02 44 12
2.785,39.37972222222222,B301,"Llucmajor, Cap Blanc",Llucmajor,Illes Balears,113,39 22 47,02 47 06
2.891666666666667,39.495555555555555,B334X,Llucmajor,Llucmajor,Illes Balears,140,39 29 44,02 53 30
3.019166666666667,39.521666666666668,B346X,Porreres,Porreres,Illes Balears,120,39 31 18,03 01 09
3.064166666666666,39.405833333333334,B362X,"Campos, Can Sion",Campos,Illes Balears,40,39 24 21,03 03 51
3.011944444444445,39.351111111111109,B373X,"Campos, Salines Llevant",Campos,Illes Balears,3,39 21 04,03 00 43
3.271666666666667,39.414444444444442,B434X,Portocolom,Felanitx,Illes Balears,17,39 24 52,03 16 18
3.383611111111111,39.630277777777778,B496X,Son Servera,Son Servera,Illes Balears,25,39 37 49,03 23 01
3.351111111111111,39.688611111111108,B526X,Artà-Molí den Leu,Artà,Illes Balears,110,39 41 19,03 21 04
3.478055555555556,39.715555555555554,B569X,Capdepera,Capdepera,Illes Balears,66,39 42 56,03 28 41
3.104722222222222,39.796666666666667,B605X,"Muro, S'Albufera",Muro,Illes Balears,2,39 47 48,03 06 17
3.217777777777778,39.556944444444447,B614E,Manacor,Manacor,Illes Balears,95,39 33 25,03 13 04
3.002222222222222,39.643333333333331,B644B,Sineu,Sineu,Illes Balears,120,39 38 36,03 00 08
2.873888888888889,39.678055555555552,B662X,Binissalem,Binissalem,Illes Balears,105,39 40 41,02 52 26
3.016666666666667,39.749166666666667,B691Y,Sa Pobla,"Pobla, Sa",Illes Balears,40,39 44 57,03 01 00
3.024166666666666,39.876944444444447,B760X,Pollença,Pollença,Illes Balears,35,39 52 37,03 01 27
3.100277777777778,39.909444444444446,B780X,Pollença Aeródromo,Pollença,Illes Balears,2,39 54 34,03 06 01
4.086388888888889,39.990555555555552,B825B,Es Mercadal,"Mercadal, Es",Illes Balears,80,39 59 26,04 05 11
3.853888888888889,39.992777777777775,B860X,Ciutadella,Ciutadella de Menorca,Illes Balears,20,39 59 34,03 51 14
4.215555555555556,39.854722222222222,B893,Menorca Aeropuerto,Maó,Illes Balears,91,39 51 17,04 12 56
1.4925,39.056111111111115,B908X,Sant Joan de Labritja,Sant Joan de Labritja,Illes Balears,110,39 03 22,01 29 33
1.384444444444444,38.87638888888889,B954,"Eivissa/Ibiza, Aeropuerto",Sant Josep de sa Talaia,Illes Balears,6,38 52 35,01 23 04
-3.003611111111111,37.916111111111114,5038X,Cazorla,Cazorla,Jaén,813,37 54 58,-03 00 13
-3.563611111111111,37.780833333333334,5165X,Torres,Torres,Jaén,910,37 46 51,-03 33 49
-2.889722222222222,38.314722222222223,5181D,Arroyo del Ojanco,Arroyo del Ojanco,Jaén,580,38 18 53,-02 53 23
-2.638055555555555,38.489166666666669,5192,Villarrodrigo,Villarrodrigo,Jaén,862,38 29 21,-02 38 17
-2.998055555555556,38.175,5210X,Villanueva del Arzobispo,Villanueva del Arzobispo,Jaén,680,38 10 30,-02 59 53
-3.535277777777778,38.344444444444441,5246,Santa Elena,Santa Elena,Jaén,770,38 20 40,-03 32 07
-3.808888888888889,37.7775,5270B,Jaén,Jaén,Jaén,580,37 46 39,-03 48 32
-3.629444444444444,38.151111111111113,5279X,Linares,Linares,Jaén,515,38 09 04,-03 37 46
-3.7825,38.093055555555559,5281X,Bailén,Bailén,Jaén,345,38 05 35,-03 46 57
-4.063888888888889,38.023055555555558,5298X,Andújar,Andújar,Jaén,202,38 01 23,-04 03 50
-3.907777777777778,37.497777777777777,5406X,Alcalá La Real,Alcalá la Real,Jaén,915,37 29 52,-03 54 28
-2.968333333333333,42.255,9115X,Ezcaray,Ezcaray,La Rioja,1630,42 15 18,-02 58 06
-2.854722222222222,42.575277777777778,9121X,Haro,Haro,La Rioja,465,42 34 31,-02 51 17
-2.871111111111111,42.230833333333337,9136X,Anguiano,Anguiano,La Rioja,1006,42 13 51,-02 52 16
-2.726666666666667,42.414166666666667,9141V,Nájera,Nájera,La Rioja,500,42 24 51,-02 43 36
-2.639444444444444,42.482777777777777,9145Y,Cenicero,Cenicero,La Rioja,429,42 28 58,-02 38 22
-2.331111111111111,42.452222222222225,9170,Logroño Aeropuerto,Agoncillo,La Rioja,353,42 27 08,-02 19 52
-2.273333333333333,42.149444444444441,9188,Enciso,Enciso,La Rioja,855,42 08 58,-02 16 24
-1.789722222222222,42.184444444444445,9283Y,Alfaro,Alfaro,La Rioja,285,42 11 04,-01 47 23
-13.600277777777778,28.951944444444443,C029O,Lanzarote Aeropuerto,San Bartolomé,Las Palmas,14,28 57 07,-13 36 01
-13.489166666666666,29.14361111111111,C038N,Haría,Haría,Las Palmas,277,29 08 37,-13 29 21
-13.680833333333334,29.0425,C048W,Tinajo,Tinajo,Las Palmas,275,29 02 33,-13 40 51
-14.358055555555556,28.049166666666668,C229X,Pájara,Pájara,Las Palmas,7,28 02 57,-14 21 29
-14.023055555555555,28.208611111111111,C239N,Tuineje,Tuineje,Las Palmas,1,28 12 31,-14 01 23
-14.019166666666667,28.416666666666668,C248E,Antigua,Antigua,Las Palmas,252,28 25 00,-14 01 09
-13.863055555555556,28.444722222222222,C249I,Fuerteventura Aeropuerto,Puerto del Rosario,Las Palmas,25,28 26 41,-13 51 47
-13.863333333333333,28.740555555555556,C259X,"La Oliva, Puerto de Corralejo","Oliva, La",Las Palmas,6,28 44 26,-13 51 48
-15.58388888888889,27.977222222222224,C611E,Vega de San Mateo,Vega de San Mateo,Las Palmas,1702,27 58 38,-15 35 02
-15.598888888888888,28.006944444444443,C612F,"Tejeda, Cruz de Tejeda",Tejeda,Las Palmas,1514,28 00 25,-15 35 56
-15.712777777777777,28.101111111111113,C619X,Agaete,Agaete,Las Palmas,5,28 06 04,-15 42 46
-15.8075,28.001111111111111,C619Y,La Aldea de San Nicolás,"Aldea de San Nicolás, La",Las Palmas,13,28 00 04,-15 48 27
-15.6,27.926666666666666,C623I,"San Bartolome Tirajana, Cuevas del Pinar",San Bartolomé de Tirajana,Las Palmas,1220,27 55 36,-15 36 00
-15.645,27.856944444444444,C625O,"San Bartolome Tirajana, Lomo Pedro Alfonso",San Bartolomé de Tirajana,Las Palmas,806,27 51 25,-15 38 42
-15.77,27.908888888888889,C628B,La Aldea de San Nicolás,"Aldea de San Nicolás, La",Las Palmas,318,27 54 32,-15 46 12
-15.71111111111111,27.78,C629Q,"Mogán, Puerto Rico",Mogán,Las Palmas,10,27 46 48,-15 42 40
-15.764166666666666,27.816388888888888,C629X,"Mogán, Puerto",Mogán,Las Palmas,10,27 48 59,-15 45 51
-15.574166666666667,27.92,C635B,"San Bartolome Tirajana, Las Tirajanas",San Bartolomé de Tirajana,Las Palmas,960,27 55 12,-15 34 27
-15.575555555555555,27.758055555555554,C639M,"Maspalomas, C. Insular Turismo",San Bartolomé de Tirajana,Las Palmas,45,27 45 29,-15 34 32
-15.453333333333333,27.8125,C639U,"San Bartolome Tirajana, El Matorral",San Bartolomé de Tirajana,Las Palmas,41,27 48 45,-15 27 12
-15.453888888888889,27.9025,C648C,Agüimes,Agüimes,Las Palmas,306,27 54 09,-15 27 14
-15.457777777777778,27.9875,C648N,"Telde, Centro Forestal Doramas",Telde,Las Palmas,344,27 59 15,-15 27 28
-15.389444444444445,27.9225,C649I,Gran Canaria Aeropuerto,Ingenio,Las Palmas,24,27 55 21,-15 23 22
-15.377777777777778,27.986944444444443,C649R,"Telde, Melenara",Telde,Las Palmas,9,27 59 13,-15 22 40
-15.547222222222222,28.075277777777778,C656V,Teror,Teror,Las Palmas,683,28 04 31,-15 32 50
-15.453333333333333,28.067777777777778,C658X,"Las Palmas de Gran Canaria, Tafira","Palmas de Gran Canaria, Las",Las Palmas,269,28 04 04,-15 27 12
-15.41611111111111,28.089722222222221,C659H,"Las Palmas de Gran Canaria, San Cristobal","Palmas de Gran Canaria, Las",Las Palmas,55,28 05 23,-15 24 58
-15.565833333333334,28.066111111111113,C665T,Valleseco,Valleseco,Las Palmas,900,28 03 58,-15 33 57
-15.506944444444445,28.141666666666666,C669B,Arucas,Arucas,Las Palmas,86,28 08 30,-15 30 25
-15.595833333333333,27.735833333333332,C689E,Maspalomas,San Bartolomé de Tirajana,Las Palmas,6,27 44 09,-15 35 45
-13.510277777777778,29.229444444444443,C839X,Teguise,Teguise,Las Palmas,19,29 13 46,-13 30 37
-4.931666666666667,43.145277777777778,1178Y,"Posada de Valdeón, Soto",Posada de Valdeón,León,953,43 08 43,-04 55 54
-6.333888888888889,42.928888888888892,1541B,Villablino,Villablino,León,958,42 55 44,-06 20 02
-6.6,42.56388888888889,1549,Ponferrada,Ponferrada,León,534,42 33 50,-06 36 00
-6.673611111111111,42.766111111111108,1561I,Vega de Espinareda,Vega de Espinareda,León,770,42 45 58,-06 40 25
-5.0075,42.958333333333336,2624C,Riaño,Riaño,León,1090,42 57 30,-05 00 27
-5.193333333333333,42.62,2626Y,Cubillas de Rueda,Cubillas de Rueda,León,916,42 37 12,-05 11 36
-5.376944444444445,43.062222222222225,2630X,Puerto de San Isidro,Puebla de Lillo,León,1510,43 03 44,-05 22 37
-5.651111111111112,42.588333333333331,2661,León Aeropuerto,Valverde de la Virgen,León,916,42 35 18,-05 39 04
-5.504722222222222,42.295833333333334,2664B,Valencia de Don Juan,Valencia de Don Juan,León,788,42 17 45,-05 30 17
-5.870833333333334,42.885555555555555,2701D,"Sena de Luna, Miñera","Barrios de Luna, Los",León,1120,42 53 08,-05 52 15
-6.070833333333334,42.648333333333333,2728B,"Quintana del Castillo, Villameca",Quintana del Castillo,León,995,42 38 54,-06 04 15
-6.074444444444445,42.476666666666667,2734D,Astorga,Astorga,León,919,42 28 36,-06 04 28
-6.196666666666666,42.3775,2737E,Lagunas de Somoza,Val de San Lorenzo,León,1020,42 22 39,-06 11 48
-5.779722222222222,42.466388888888886,2742R,Bustillo del Páramo,Bustillo del Páramo,León,850,42 27 59,-05 46 47
1.693333333333333,42.362222222222222,9590,Martinet,Montellà i Martinet,Lleida,1038,42 21 44,01 41 36
1.463055555555556,42.354722222222222,9619,La Seo d?Urgell,"Seu d'Urgell, La",Lleida,677,42 21 17,01 27 47
1.569444444444444,42.230277777777779,9632X,Josa i Tuixén,Josa i Tuixén,Lleida,1190,42 13 49,01 34 10
1.311944444444444,42.154444444444444,9638D,Coll de Nargó,Coll de Nargó,Lleida,603,42 09 16,01 18 43
1.395555555555556,41.805833333333332,9647X,Torà,Torà,Lleida,435,41 48 21,01 23 44
1.108611111111111,41.881388888888885,9650X,Artesa de Segre,Artesa de Segre,Lleida,400,41 52 53,01 06 31
1.126111111111111,42.625,9657X,Esterri d?Àneu,Esterri d'Àneu,Lleida,940,42 37 30,01 07 34
0.990833333333333,42.466388888888886,9689X,Torre de Cabdella,"Torre de Cabdella, La",Lleida,1278,42 27 59,00 59 27
0.865277777777778,42.205277777777781,9698U,Talarn,Tremp,Lleida,807,42 12 19,00 51 55
0.907222222222222,42.066944444444445,9707,Llimiana,Llimiana,Lleida,515,42 04 01,00 54 26
1.220277777777778,41.67861111111111,9718X,Granyanella,Granyanella,Lleida,478,41 40 43,01 13 13
1.149444444444444,41.650555555555556,9720X,Tàrrega,Tàrrega,Lleida,388,41 39 02,01 08 58
0.756111111111111,41.873333333333335,9724X,Os de Balaguer,Os de Balaguer,Lleida,515,41 52 24,00 45 22
0.866666666666667,41.616944444444442,9729X,Mollerussa,Mollerussa,Lleida,250,41 37 01,00 52 00
0.595555555555556,41.62833333333333,9771C,Lleida,Lleida,Lleida,190,41 37 42,00 35 44
0.911666666666667,41.366944444444442,9772X,La Pobla de Cérvoles,"Pobla de Cérvoles, La",Lleida,671,41 22 01,00 54 42
0.678333333333333,41.413611111111109,9775X,El Soleràs,"Soleràs, El",Lleida,392,41 24 49,00 40 42
0.876944444444444,42.700277777777778,9990X,"Naut Aran, Arties",Naut Aran,Lleida,1161,42 42 01,00 52 37
0.689722222222222,42.776111111111113,9994X,Bossòst,Bossòst,Lleida,725,42 46 34,00 41 23
-7.0175,42.768611111111113,1297E,Cervantes,Cervantes,Lugo,1020,42 46 07,-07 01 03
-7.083055555555555,43.540555555555557,1342X,Ribadeo,Ribadeo,Lugo,43,43 32 26,-07 04 59
-7.361666666666666,43.43138888888889,1344X,Mondoñedo,Mondoñedo,Lugo,125,43 25 53,-07 21 42
-7.357222222222222,43.651111111111113,1347T,Burela,Burela,Lugo,80,43 39 04,-07 21 26
-7.4575,43.111388888888889,1505,Lugo Aeropuerto,Castro de Rei,Lugo,445,43 06 41,-07 27 27
-7.5525,42.998333333333335,1518A,Lugo,Lugo,Lugo,442,42 59 54,-07 33 09
-7.499444444444444,42.845277777777781,1521I,O Páramo,"Páramo, O",Lugo,403,42 50 43,-07 29 58
-7.185277777777777,42.863888888888887,1521X,Becerreá,Becerreá,Lugo,1080,42 51 50,-07 11 07
-7.191666666666666,42.588611111111113,1658,Folgoso do Courel,Folgoso do Courel,Lugo,612,42 35 19,-07 11 30
-7.510833333333333,42.531666666666666,1679A,Monforte de Lemos,Monforte de Lemos,Lugo,291,42 31 54,-07 30 39
-4.010555555555555,40.793055555555554,2462,Puerto de Navacerrada,Navacerrada,Madrid,1894,40 47 35,-04 00 38
-3.546111111111111,40.06722222222222,3100B,Aranjuez,Aranjuez,Madrid,540,40 04 02,-03 32 46
-3.888333333333333,40.889722222222225,3104Y,Rascafría,Rascafría,Madrid,1159,40 53 23,-03 53 18
-3.613611111111111,41.006944444444443,3110C,Buitrago del Lozoya,Buitrago del Lozoya,Madrid,1026,41 00 25,-03 36 49
-3.580277777777778,41.135555555555555,3111D,Somosierra,Somosierra,Madrid,1450,41 08 08,-03 34 49
-3.635,40.57,3125Y,San Sebastián de Los Reyes,San Sebastián de los Reyes,Madrid,671,40 34 12,-03 38 06
-3.711944444444445,40.561388888888892,3126Y,"Madrid, El Goloso",Madrid,Madrid,740,40 33 41,-03 42 43
-3.555555555555555,40.466666666666669,3129,Madrid Aeropuerto,Madrid,Madrid,609,40 28 00,-03 33 20
-3.289722222222222,40.528333333333336,3170Y,Alcala de Henares,Alcalá de Henares,Madrid,605,40 31 42,-03 17 23
-3.765,40.696111111111108,3191E,Colmenar Viejo,Colmenar Viejo,Madrid,1004,40 41 46,-03 45 54
-3.724166666666667,40.451666666666668,3194U,"Madrid, Ciudad Universitaria",Madrid,Madrid,664,40 27 06,-03 43 27
-3.813333333333333,40.448333333333331,3194Y,Pozuelo de Alarcón,Pozuelo de Alarcón,Madrid,665,40 26 54,-03 48 48
-3.678055555555555,40.411944444444444,3195,Madrid,Madrid,Madrid,667,40 24 43,-03 40 41
-3.311666666666667,40.24722222222222,3229Y,Tielmes,Tielmes,Madrid,594,40 14 50,-03 18 42
-4.141944444444444,40.706388888888888,3266A,Puerto Alto del León,Guadarrama,Madrid,1532,40 42 23,-04 08 31
-4.0175,40.659722222222221,3268C,Alpedrete,Alpedrete,Madrid,924,40 39 35,-04 01 03
-4.487222222222222,40.313055555555557,3330Y,Rozas de Puerto Real,Rozas de Puerto Real,Madrid,890,40 18 47,-04 29 14
-4.061111111111111,40.49666666666667,3343Y,Valdemorillo,Valdemorillo,Madrid,884,40 29 48,-04 03 40
-5.168055555555555,36.749444444444443,6032B,Ronda,Ronda,Málaga,770,36 44 58,-05 10 05
-5.386388888888889,36.544444444444444,6040X,Cortes de la Frontera,Cortes de la Frontera,Málaga,315,36 32 40,-05 23 11
-5.203055555555555,36.6325,6045X,Alpandeire,Alpandeire,Málaga,676,36 37 57,-05 12 11
-5.317777777777778,36.515277777777776,6050X,Gaucín,Gaucín,Málaga,545,36 30 55,-05 19 04
-5.26,36.37833333333333,6057X,Manilva,Manilva,Málaga,140,36 22 42,-05 15 36
-5.154722222222222,36.416666666666664,6058I,Estepona,Estepona,Málaga,15,36 25 00,-05 09 17
-5.024722222222223,36.543611111111112,6069X,Benahavis,Benahavís,Málaga,399,36 32 37,-05 01 29
-4.953055555555555,36.484444444444442,6076X,"Marbella, Puerto",Marbella,Málaga,6,36 29 04,-04 57 11
-4.740277777777778,36.483611111111109,6083X,Marbella,Marbella,Málaga,2,36 29 01,-04 44 25
-4.617777777777778,36.538611111111109,6084X,Fuengirola,Fuengirola,Málaga,12,36 32 19,-04 37 04
-4.515,36.620555555555555,6088X,Torremolinos,Torremolinos,Málaga,85,36 37 14,-04 30 54
-4.748333333333333,37.029444444444444,6106X,Antequera,Antequera,Málaga,408,37 01 46,-04 44 54
-4.696666666666666,36.854722222222222,6127X,Álora,Álora,Málaga,181,36 51 17,-04 41 48
-4.760555555555555,36.657777777777781,6143X,Coín,Coín,Málaga,219,36 39 28,-04 45 38
-4.481666666666666,36.717777777777776,6156X,"Málaga, Centro Meteorológico",Málaga,Málaga,54,36 43 04,-04 28 54
-4.419722222222222,36.716666666666669,6172O,"Málaga, Puerto",Málaga,Málaga,20,36 43 00,-04 25 11
-4.290277777777778,36.715833333333336,6175X,Rincon de la Victoria,Rincón de la Victoria,Málaga,7,36 42 57,-04 17 25
-4.095277777777778,36.775555555555556,6199B,Vélez-Málaga,Vélez-Málaga,Málaga,69,36 46 32,-04 05 43
-4.043888888888889,36.755833333333335,6201X,Algarrobo,Algarrobo,Málaga,35,36 45 21,-04 02 38
-3.957222222222222,36.726388888888891,6205X,Torrox,Torrox,Málaga,3,36 43 35,-03 57 26
-3.845277777777778,36.762777777777778,6213X,Nerja,Nerja,Málaga,169,36 45 46,-03 50 43
-4.741944444444444,37.132222222222225,6375X,Fuente de Piedra,Fuente de Piedra,Málaga,423,37 07 56,-04 44 31
-1.586944444444444,37.417222222222222,7002Y,Águilas,Águilas,Murcia,26,37 25 02,-01 35 13
-0.987777777777778,37.601111111111109,7012C,Cartagena,Cartagena,Murcia,17,37 36 04,-00 59 16
-1.167222222222222,37.726388888888891,7023X,Fuente Álamo de Murcia,Fuente Álamo de Murcia,Murcia,140,37 43 35,-01 10 02
-0.9675,37.738888888888887,7026X,Torre-Pacheco,Torre-Pacheco,Murcia,50,37 44 20,-00 58 03
-0.805833333333333,37.778333333333336,7031X,San Javier Aeropuerto,San Javier,Murcia,4,37 46 42,-00 48 21
-1.986388888888889,38.268333333333331,7080X,Moratalla,Moratalla,Murcia,955,38 16 06,-01 59 11
-1.877222222222222,38.1025,7119B,Caravaca de La Cruz,Caravaca de la Cruz,Murcia,643,38 06 09,-01 52 38
-1.702222222222222,38.234166666666667,7121A,Calasparra,Calasparra,Murcia,350,38 14 03,-01 42 08
-1.695277777777778,38.049166666666665,7127X,Bullas,Bullas,Murcia,640,38 02 57,-01 41 43
-1.335277777777778,38.458888888888886,7138B,Jumilla,Jumilla,Murcia,485,38 27 32,-01 20 07
